Gene,Confidence,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPL038W,0.168764,11,2384,1958,95,0.4426708633093525,0.004592901878914405,0.10377358490566038,0.5490557346844772,0.4509442653155228
YNL245C,0.168764,11,2383,1959,95,0.44289568345323743,0.004594820384294068,0.10377358490566038,0.5488254260709351,0.45117457392906496
YER014C-A,0.168764,11,2382,1960,95,0.4431205035971223,0.00459674049310489,0.10377358490566038,0.5485951174573929,0.4514048825426071
YEL004W,0.168764,11,2381,1961,95,0.4433453237410072,0.00459866220735786,0.10377358490566038,0.5483648088438507,0.45163519115614925
Q0160,0.168764,11,2380,1962,95,0.4435701438848921,0.004600585529067336,0.10377358490566038,0.5481345002303086,0.45186549976969137
YML066C,0.168764,11,2379,1963,95,0.443794964028777,0.004602510460251046,0.10377358490566038,0.5479041916167665,0.45209580838323354
YDL219W,0.168764,11,2378,1964,95,0.44401978417266186,0.0046044370029300966,0.10377358490566038,0.5476738830032243,0.45232611699677566
Q0065,0.168764,11,2377,1965,95,0.4442446043165468,0.0046063651591289785,0.10377358490566038,0.5474435743896822,0.45255642561031784
YPR200C,0.168764,11,2376,1966,95,0.44446942446043164,0.004608294930875576,0.10377358490566038,0.54721326577614,0.45278673422385995
YER075C,0.168764,11,2375,1967,95,0.44469424460431656,0.004610226320201173,0.10377358490566038,0.5469829571625979,0.45301704283740213
YGR038W,0.168764,11,2374,1968,95,0.4449190647482014,0.004612159329140462,0.10377358490566038,0.5467526485490557,0.45324735145094425
YOR126C,0.168764,11,2373,1969,95,0.44514388489208634,0.004614093959731544,0.10377358490566038,0.5465223399355136,0.4534776600644864
YDR005C,0.168764,11,2372,1970,95,0.4453687050359712,0.004616030214015947,0.10377358490566038,0.5462920313219715,0.45370796867802854
YNL264C,0.168764,11,2371,1971,95,0.4455935251798561,0.004617968094038623,0.10377358490566038,0.5460617227084293,0.4539382772915707
YDL227C,0.168764,11,2370,1972,95,0.445818345323741,0.004619907601847963,0.10377358490566038,0.5458314140948871,0.45416858590511283
YPR069C,0.168764,11,2369,1973,95,0.4460431654676259,0.004621848739495798,0.10377358490566038,0.545601105481345,0.454398894518655
YGR256W,0.168764,11,2368,1974,95,0.44626798561151076,0.004623791509037411,0.10377358490566038,0.5453707968678029,0.4546292031321971
YCR082W,0.168764,11,2367,1975,95,0.4464928057553957,0.004625735912531539,0.10377358490566038,0.5451404882542608,0.4548595117457393
YOR339C,0.168764,11,2366,1976,95,0.4467176258992806,0.004627681952040387,0.10377358490566038,0.5449101796407185,0.4550898203592814
YIL167W,0.168764,11,2365,1977,95,0.44694244604316546,0.004629629629629629,0.10377358490566038,0.5446798710271764,0.4553201289728236
Q0070,0.168764,11,2364,1978,95,0.4471672661870504,0.0046315789473684215,0.10377358490566038,0.5444495624136343,0.4555504375863657
YLR157C,0.168764,11,2363,1979,95,0.44739208633093525,0.004633529907329402,0.10377358490566038,0.5442192538000922,0.4557807461999079
YCR017C,0.168764,11,2362,1980,95,0.44761690647482016,0.004635482511588706,0.10377358490566038,0.5439889451865499,0.45601105481345
YML004C,0.168764,11,2361,1981,95,0.447841726618705,0.00463743676222597,0.10377358490566038,0.5437586365730078,0.4562413634269922
Q0110,0.168764,11,2360,1982,95,0.44806654676258995,0.004639392661324336,0.10377358490566038,0.5435283279594657,0.4564716720405343
YPL130W,0.168764,11,2359,1983,95,0.4482913669064748,0.004641350210970464,0.10377358490566038,0.5432980193459236,0.45670198065407647
YDR079C-A,0.168764,11,2358,1984,95,0.4485161870503597,0.004643309413254538,0.10377358490566038,0.5430677107323814,0.4569322892676186
YNR032C-A,0.168764,11,2357,1985,95,0.4487410071942446,0.0046452702702702705,0.10377358490566038,0.5428374021188392,0.45716259788116076
YPL096C-A,0.168764,11,2356,1986,95,0.4489658273381295,0.004647232784114913,0.10377358490566038,0.5426070935052971,0.4573929064947029
YGL197W,0.168764,11,2355,1987,95,0.44919064748201437,0.004649196956889264,0.10377358490566038,0.542376784891755,0.45762321510824505
YLR244C,0.168764,11,2354,1988,95,0.4494154676258993,0.004651162790697674,0.10377358490566038,0.5421464762782128,0.45785352372178717
YOR156C,0.168764,11,2353,1989,95,0.44964028776978415,0.004653130287648054,0.10377358490566038,0.5419161676646707,0.45808383233532934
YLR082C,0.168764,11,2352,1990,95,0.44986510791366907,0.004655099449851883,0.10377358490566038,0.5416858590511285,0.45831414094887146
YER180C-A,0.168764,11,2351,1991,95,0.45008992805755393,0.0046570702794242165,0.10377358490566038,0.5414555504375864,0.45854444956241364
YMR182C,0.168764,11,2350,1992,95,0.45031474820143885,0.004659042778483694,0.10377358490566038,0.5412252418240442,0.45877475817595575
Q0050,0.168764,11,2349,1993,95,0.4505395683453237,0.004661016949152543,0.10377358490566038,0.5409949332105021,0.45900506678949793
YCR010C,0.168764,11,2348,1994,95,0.45076438848920863,0.0046629927935565915,0.10377358490566038,0.54076462459696,0.45923537540304005
YLR028C,0.168764,11,2347,1995,95,0.45098920863309355,0.004664970313825276,0.10377358490566038,0.5405343159834178,0.4594656840165822
YLR013W,0.168764,11,2346,1996,95,0.4512140287769784,0.004666949512091642,0.10377358490566038,0.5403040073698756,0.45969599263012434
YDR177W,0.168764,11,2345,1997,95,0.45143884892086333,0.00466893039049236,0.10377358490566038,0.5400736987563335,0.4599263012436665
YOR279C,0.168764,11,2344,1998,95,0.4516636690647482,0.004670912951167728,0.10377358490566038,0.5398433901427914,0.4601566098572087
YBR058C-A,0.168764,11,2343,1999,95,0.4518884892086331,0.004672897196261682,0.10377358490566038,0.5396130815292491,0.4603869184707508
YCR019W,0.168764,11,2342,2000,95,0.452113309352518,0.004674883127921802,0.10377358490566038,0.539382772915707,0.460617227084293
YGR212W,0.168764,11,2341,2001,95,0.4523381294964029,0.00467687074829932,0.10377358490566038,0.5391524643021649,0.4608475356978351
YLR155C,0.168764,11,2340,2002,95,0.45256294964028776,0.004678860059549128,0.10377358490566038,0.5389221556886228,0.46107784431137727
YER168C,0.168764,11,2339,2003,95,0.4527877697841727,0.004680851063829788,0.10377358490566038,0.5386918470750806,0.4613081529249194
YLR390W-A,0.168764,11,2338,2004,95,0.45301258992805754,0.004682843763303533,0.10377358490566038,0.5384615384615384,0.46153846153846156
YER074W-A,0.168764,11,2337,2005,95,0.45323741007194246,0.004684838160136286,0.10377358490566038,0.5382312298479963,0.4617687701520037
YLL017W,0.168764,11,2336,2006,95,0.4534622302158273,0.004686834256497656,0.10377358490566038,0.5380009212344542,0.46199907876554586
YLR431C,0.168764,11,2335,2007,95,0.45368705035971224,0.004688832054560955,0.10377358490566038,0.537770612620912,0.462229387379088
YKL184W,0.168764,11,2334,2008,95,0.4539118705035971,0.004690831556503198,0.10377358490566038,0.5375403040073699,0.46245969599263015
YDR527W,0.168764,11,2333,2009,95,0.454136690647482,0.00469283276450512,0.10377358490566038,0.5373099953938277,0.46269000460617227
YPR065W,0.168764,11,2332,2010,95,0.4543615107913669,0.004694835680751174,0.10377358490566038,0.5370796867802856,0.46292031321971444
YKL124W,0.168764,11,2331,2011,95,0.4545863309352518,0.004696840307429547,0.10377358490566038,0.5368493781667434,0.46315062183325656
YLR160C,0.168764,11,2330,2012,95,0.45481115107913667,0.004698846646732166,0.10377358490566038,0.5366190695532013,0.46338093044679873
YFL045C,0.168764,11,2329,2013,95,0.4550359712230216,0.004700854700854701,0.10377358490566038,0.5363887609396591,0.46361123906034085
YLR158C,0.168764,11,2328,2014,95,0.45526079136690645,0.00470286447199658,0.10377358490566038,0.536158452326117,0.463841547673883
YKL130C,0.168764,11,2327,2015,95,0.45548561151079137,0.004704875962360992,0.10377358490566038,0.5359281437125748,0.46407185628742514
YDR226W,0.168764,11,2326,2016,95,0.4557104316546763,0.004706889174154899,0.10377358490566038,0.5356978350990327,0.4643021649009673
YLR341W,0.168764,11,2325,2017,95,0.45593525179856115,0.004708904109589041,0.10377358490566038,0.5354675264854906,0.46453247351450944
YOR185C,0.168764,11,2324,2018,95,0.45616007194244607,0.004710920770877944,0.10377358490566038,0.5352372178719484,0.4647627821280516
YHR204W,0.168764,11,2323,2019,95,0.45638489208633093,0.004712939160239932,0.10377358490566038,0.5350069092584062,0.46499309074159373
YBR035C,0.168764,11,2322,2020,95,0.45660971223021585,0.004714959279897128,0.10377358490566038,0.5347766006448641,0.4652233993551359
YKL117W,0.168764,11,2321,2021,95,0.4568345323741007,0.0047169811320754715,0.10377358490566038,0.534546292031322,0.465453707968678
YOR298W,0.168764,11,2320,2022,95,0.45705935251798563,0.004719004719004719,0.10377358490566038,0.5343159834177799,0.4656840165822202
YJL138C,0.168512,11,2319,2023,95,0.4572841726618705,0.004721030042918455,0.10377358490566038,0.5340856748042376,0.4659143251957623
YML065W,0.168301,11,2318,2024,95,0.4575089928057554,0.0047230571060541005,0.10377358490566038,0.5338553661906955,0.4661446338093045
YDR080W,0.168301,11,2317,2025,95,0.4577338129496403,0.004725085910652921,0.10377358490566038,0.5336250575771534,0.4663749424228466
YGR105W,0.168301,11,2316,2026,95,0.4579586330935252,0.004727116458960034,0.10377358490566038,0.5333947489636113,0.4666052510363888
YKR084C,0.168301,11,2315,2027,95,0.45818345323741005,0.004729148753224419,0.10377358490566038,0.533164440350069,0.4668355596499309
YGR054W,0.168301,11,2314,2028,95,0.458408273381295,0.004731182795698925,0.10377358490566038,0.5329341317365269,0.46706586826347307
YLL045C,0.168301,11,2313,2029,95,0.45863309352517984,0.004733218588640275,0.10377358490566038,0.5327038231229848,0.4672961768770152
YHL027W,0.168301,11,2312,2030,95,0.45885791366906475,0.004735256134309083,0.10377358490566038,0.5324735145094427,0.46752648549055736
YDL185W,0.168301,11,2311,2031,95,0.4590827338129496,0.004737295434969853,0.10377358490566038,0.5322432058959005,0.4677567941040995
YIL004C,0.168301,11,2310,2032,95,0.45930755395683454,0.004739336492890996,0.10377358490566038,0.5320128972823583,0.46798710271764166
YDR174W,0.168301,11,2309,2033,95,0.4595323741007194,0.0047413793103448275,0.10377358490566038,0.5317825886688162,0.4682174113311838
YGR100W,0.168301,11,2308,2034,95,0.4597571942446043,0.004743423889607589,0.10377358490566038,0.5315522800552741,0.46844771994472595
YOR056C,0.168301,11,2307,2035,95,0.45998201438848924,0.004745470232959448,0.10377358490566038,0.5313219714417319,0.46867802855826807
YKR083C,0.168301,11,2306,2036,95,0.4602068345323741,0.004747518342684506,0.10377358490566038,0.5310916628281898,0.46890833717181024
YLL010C,0.168301,11,2305,2037,95,0.460431654676259,0.004749568221070812,0.10377358490566038,0.5308613542146476,0.46913864578535236
YIL135C,0.168301,11,2304,2038,95,0.4606564748201439,0.004751619870410367,0.10377358490566038,0.5306310456011055,0.46936895439889453
YFL028C,0.166808,11,2303,2039,95,0.4608812949640288,0.004753673292999135,0.10377358490566038,0.5304007369875633,0.46959926301243665
YHR161C,0.166808,11,2302,2040,95,0.46110611510791366,0.004755728491137051,0.10377358490566038,0.5301704283740212,0.4698295716259788
YKL104C,0.166808,11,2301,2041,95,0.4613309352517986,0.004757785467128028,0.10377358490566038,0.5299401197604791,0.47005988023952094
YOL086C,0.166808,11,2300,2042,95,0.46155575539568344,0.004759844223279966,0.10377358490566038,0.5297098111469369,0.4702901888530631
YKR001C,0.166808,11,2299,2043,95,0.46178057553956836,0.004761904761904762,0.10377358490566038,0.5294795025333947,0.47052049746660524
YDR359C,0.166737,11,2298,2044,95,0.4620053956834532,0.004763967085318319,0.10377358490566038,0.5292491939198526,0.4707508060801474
YDL058W,0.166737,11,2297,2045,95,0.46223021582733814,0.004766031195840554,0.10377358490566038,0.5290188853063105,0.47098111469368953
YKR059W,0.166737,11,2296,2046,95,0.462455035971223,0.004768097095795405,0.10377358490566038,0.5287885766927684,0.4712114233072317
YLR292C,0.166344,11,2295,2047,95,0.4626798561151079,0.004770164787510842,0.10377358490566038,0.5285582680792261,0.4714417319207738
YJR137C,0.166344,11,2294,2048,95,0.4629046762589928,0.004772234273318872,0.10377358490566038,0.528327959465684,0.471672040534316
YML128C,0.166344,11,2293,2049,95,0.4631294964028777,0.004774305555555556,0.10377358490566038,0.5280976508521419,0.4719023491478581
YDR211W,0.166344,11,2292,2050,95,0.46335431654676257,0.004776378636561007,0.10377358490566038,0.5278673422385998,0.4721326577614003
YPR041W,0.166344,11,2291,2051,95,0.4635791366906475,0.0047784535186794095,0.10377358490566038,0.5276370336250575,0.4723629663749424
YLR191W,0.166344,11,2290,2052,95,0.46380395683453235,0.0047805302042590175,0.10377358490566038,0.5274067250115154,0.4725932749884846
YGR083C,0.166344,11,2289,2053,95,0.46402877697841727,0.004782608695652174,0.10377358490566038,0.5271764163979733,0.4728235836020267
YGL087C,0.165976,11,2288,2054,95,0.46425359712230213,0.004784688995215311,0.10377358490566038,0.5269461077844312,0.47305389221556887
YDR315C,0.164979,11,2287,2055,95,0.46447841726618705,0.004786771105308964,0.10377358490566038,0.526715799170889,0.473284200829111
YKR099W,0.164979,11,2286,2056,95,0.46470323741007197,0.00478885502829778,0.10377358490566038,0.5264854905573468,0.47351450944265316
YJR090C,0.164979,11,2285,2057,95,0.46492805755395683,0.004790940766550522,0.10377358490566038,0.5262551819438047,0.4737448180561953
YKL006C-A,0.164963,11,2284,2058,95,0.46515287769784175,0.004793028322440087,0.10377358490566038,0.5260248733302626,0.47397512666973746
YHR048W,0.164963,11,2283,2059,95,0.4653776978417266,0.004795117698343505,0.10377358490566038,0.5257945647167204,0.4742054352832796
YOR353C,0.164963,11,2282,2060,95,0.46560251798561153,0.004797208896641954,0.10377358490566038,0.5255642561031783,0.47443574389682175
YBL097W,0.164963,11,2281,2061,95,0.4658273381294964,0.004799301919720768,0.10377358490566038,0.5253339474896361,0.47466605251036387
YGL134W,0.164963,11,2280,2062,95,0.4660521582733813,0.004801396769969445,0.10377358490566038,0.525103638876094,0.47489636112390604
YDR089W,0.164963,11,2279,2063,95,0.4662769784172662,0.00480349344978166,0.10377358490566038,0.5248733302625518,0.47512666973744816
YMR280C,0.164963,11,2278,2064,95,0.4665017985611511,0.004805591961555264,0.10377358490566038,0.5246430216490097,0.47535697835099033
YBL021C,0.164963,11,2277,2065,95,0.46672661870503596,0.004807692307692308,0.10377358490566038,0.5244127130354675,0.47558728696453245
YNR009W,0.164963,11,2276,2066,95,0.4669514388489209,0.004809794490599038,0.10377358490566038,0.5241824044219254,0.4758175955780746
Q0130,0.164963,11,2275,2067,95,0.46717625899280574,0.004811898512685914,0.10377358490566038,0.5239520958083832,0.47604790419161674
YLR189C,0.164963,11,2274,2068,95,0.46740107913669066,0.004814004376367615,0.10377358490566038,0.5237217871948411,0.4762782128051589
YEL057C,0.164963,11,2273,2069,95,0.4676258992805755,0.004816112084063047,0.10377358490566038,0.523491478581299,0.47650852141870104
YDR434W,0.164963,11,2272,2070,95,0.46785071942446044,0.004818221638195357,0.10377358490566038,0.5232611699677568,0.4767388300322432
YPL193W,0.164963,11,2271,2071,95,0.4680755395683453,0.004820333041191937,0.10377358490566038,0.5230308613542146,0.47696913864578533
YGR253C,0.164963,11,2270,2072,95,0.4683003597122302,0.004822446295484437,0.10377358490566038,0.5228005527406725,0.4771994472593275
YOL102C,0.164963,11,2269,2073,95,0.4685251798561151,0.004824561403508772,0.10377358490566038,0.5225702441271304,0.4774297558728696
YIL049W,0.164963,11,2268,2074,95,0.46875,0.004826678367705134,0.10377358490566038,0.5223399355135883,0.4776600644864118
YGR239C,0.164963,11,2267,2075,95,0.4689748201438849,0.004828797190517998,0.10377358490566038,0.522109626900046,0.4778903730999539
Q0055,0.164963,11,2266,2076,95,0.4691996402877698,0.004830917874396135,0.10377358490566038,0.5218793182865039,0.4781206817134961
YPL214C,0.164963,11,2265,2077,95,0.4694244604316547,0.0048330404217926184,0.10377358490566038,0.5216490096729618,0.4783509903270382
YHR074W,0.164963,11,2264,2078,95,0.46964928057553956,0.004835164835164835,0.10377358490566038,0.5214187010594197,0.4785812989405804
YOR155C,0.164963,11,2263,2079,95,0.4698741007194245,0.004837291116974494,0.10377358490566038,0.5211883924458774,0.4788116075541225
YJL210W,0.164963,11,2262,2080,95,0.47009892086330934,0.004839419269687638,0.10377358490566038,0.5209580838323353,0.47904191616766467
YJR131W,0.164963,11,2261,2081,95,0.47032374100719426,0.0048415492957746475,0.10377358490566038,0.5207277752187932,0.4792722247812068
YKL070W,0.164963,11,2260,2082,95,0.4705485611510791,0.0048436811977102595,0.10377358490566038,0.5204974666052511,0.47950253339474896
YDR531W,0.164963,11,2259,2083,95,0.47077338129496404,0.004845814977973568,0.10377358490566038,0.5202671579917089,0.4797328420082911
YOL164W,0.164963,11,2258,2084,95,0.4709982014388489,0.004847950639048039,0.10377358490566038,0.5200368493781667,0.47996315062183326
YGR217W,0.164963,11,2257,2085,95,0.4712230215827338,0.0048500881834215165,0.10377358490566038,0.5198065407646246,0.48019345923537543
YER065C,0.164963,11,2256,2086,95,0.4714478417266187,0.004852227613586237,0.10377358490566038,0.5195762321510824,0.48042376784891755
YKR104W,0.164963,11,2255,2087,95,0.4716726618705036,0.0048543689320388345,0.10377358490566038,0.5193459235375403,0.4806540764624597
YKL096W-A,0.164963,11,2254,2088,95,0.47189748201438847,0.004856512141280353,0.10377358490566038,0.5191156149239982,0.48088438507600184
