Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YMR001C,1,-1103.906499862671,-23089.9691324234,0.060515502428091145,0.9101123595505618,0.7525433871932974
YKL160W,-1,-1104.0815534591675,-22783.323617219925,0.060492905153099324,0.9101123595505618,0.7528426092160383
YDR120C,-1,-1104.1012706756592,-23776.831070899963,0.060470324748040316,0.9101123595505618,0.7531418312387792
YOR216C,-1,-1104.1866166591644,-24094.16475367546,0.06044776119402985,0.9101123595505618,0.75344105326152
YMR264W,-1,-1104.2146842479706,-22956.074678182602,0.06042521447221186,0.9101123595505618,0.7537402752842609
YBR202W,-1,-1104.2485029697418,-23161.46048641205,0.06040268456375839,0.9101123595505618,0.7540394973070018
YLR418C,1,-1104.4348917007446,-23433.41109752655,0.060752888557584796,0.9157303370786517,0.7540394973070018
YNL232W,-1,-1104.4870100021362,-23549.725712299347,0.06073025335320417,0.9157303370786517,0.7543387193297427
YNR027W,-1,-1104.5223648548126,-23593.762908935547,0.060707635009310985,0.9157303370786517,0.7546379413524835
YPR182W,-1,-1104.7503380775452,-23115.28180193901,0.060685033507073716,0.9157303370786517,0.7549371633752244
YAR031W,0,-1104.8807184696198,-24805.077709436417,0.060685033507073716,0.9157303370786517,0.7549371633752244
YJR135W-A,-1,-1104.959046125412,-22912.793459415436,0.06066244882768887,0.9157303370786517,0.7552363853979653
YDL078C,-1,-1105.0172941684723,-23948.03684735298,0.06063988095238095,0.9157303370786517,0.7555356074207061
YMR308C,-1,-1105.02503490448,-24111.47134900093,0.06061732986240238,0.9157303370786517,0.755834829443447
YKR042W,-1,-1105.03347158432,-23581.526161193848,0.06059479553903346,0.9157303370786517,0.756134051466188
YBR205W,-1,-1105.1107296943665,-23579.772562265396,0.06057227796358231,0.9157303370786517,0.7564332734889287
YOR281C,-1,-1105.1687638759613,-23686.456036806107,0.060549777117384844,0.9157303370786517,0.7567324955116697
YPL012W,-1,-1105.2401313781738,-23767.033022880554,0.060527292981804676,0.9157303370786517,0.7570317175344106
YKL214C,-1,-1105.3605160713196,-23334.445422887802,0.06050482553823311,0.9157303370786517,0.7573309395571514
YPL276W,-1,-1105.3706288337708,-22919.815756320953,0.060482374768089056,0.9157303370786517,0.7576301615798923
YGR181W,-1,-1105.4014401435852,-23190.684782743454,0.06045994065281899,0.9157303370786517,0.7579293836026332
YNR064C,0,-1105.5226674079895,-23076.832142829895,0.06045994065281899,0.9157303370786517,0.7579293836026332
YEL057C,0,-1105.5438838005066,-23189.457425117493,0.06045994065281899,0.9157303370786517,0.7579293836026332
YDR393W,-1,-1105.7129311561584,-23277.94749689102,0.060437523173896925,0.9157303370786517,0.758228605625374
YHR058C,-1,-1105.7333641052246,-23456.543362617493,0.06041512231282432,0.9157303370786517,0.7585278276481149
YDR018C,-1,-1105.7345504760742,-23485.701655864716,0.060392738051130046,0.9157303370786517,0.7588270496708558
YLR430W,-1,-1105.8587203025818,-23842.989322185516,0.06037037037037037,0.9157303370786517,0.7591262716935967
YKR085C,-1,-1105.88139295578,-22614.632484436035,0.06034801925212884,0.9157303370786517,0.7594254937163375
YIL075C,-1,-1106.1657121181488,-23812.082678079605,0.060325684678016286,0.9157303370786517,0.7597247157390784
YJL178C,-1,-1106.290475845337,-23815.04593038559,0.060303366629670736,0.9157303370786517,0.7600239377618193
YOL021C,-1,-1106.5338265895844,-24593.085886001587,0.0602810650887574,0.9157303370786517,0.7603231597845601
YNL079C,-1,-1106.8969519138336,-23048.413878679276,0.06025878003696858,0.9157303370786517,0.760622381807301
YOR159C,-1,-1106.9059641361237,-23593.2825255394,0.06023651145602365,0.9157303370786517,0.7609216038300419
YOR326W,-1,-1106.943336725235,-24204.980236768723,0.06021425932766901,0.9157303370786517,0.7612208258527827
YOR136W,-1,-1107.0448620319366,-23249.80558872223,0.06019202363367799,0.9157303370786517,0.7615200478755236
YGR158C,-1,-1107.0814514160156,-23853.79822897911,0.06016980435585087,0.9157303370786517,0.7618192698982645
YER082C,-1,-1107.0972685813904,-24074.08114051819,0.06014760147601476,0.9157303370786517,0.7621184919210053
YBL101W-A,-1,-1107.1195697784424,-22639.97339630127,0.060125414976023604,0.9157303370786517,0.7624177139437462
YOR343C-B,-1,-1107.1195697784424,-22639.97339630127,0.06010324483775811,0.9157303370786517,0.7627169359664872
YJR007W,-1,-1107.3960638046265,-24257.161714315414,0.060081091043125694,0.9157303370786517,0.7630161579892281
YOR207C,-1,-1107.4327054023743,-23312.491982460022,0.06005895357406043,0.9157303370786517,0.7633153800119689
YGR180C,-1,-1107.5309553146362,-23524.333441734314,0.06003683241252302,0.9157303370786517,0.7636146020347098
YHR008C,-1,-1107.6316604614258,-23239.21319437027,0.06001472754050074,0.9157303370786517,0.7639138240574507
YGL084C,-1,-1107.6422486305237,-23062.725158929825,0.059992638940007365,0.9157303370786517,0.7642130460801915
YJR073C,-1,-1107.9634265899658,-22905.578845977783,0.05997056659308315,0.9157303370786517,0.7645122681029324
