Gene A,Gene B,Score
YDR448W,YGR076C,2.4006037158130766e-09
YDR448W,YBR282W,1.2833851548762348e-13
YDR448W,YNL081C,1.420984009060296e-21
YDR448W,YDR462W,3.6644241425931015e-16
YDR448W,YMR024W,1.5405329671870822e-16
YDR448W,YKL138C,4.5156265268122e-18
YDR448W,YCR003W,3.556450222372248e-18
YDR448W,YML025C,2.289812745402714e-19
YDR448W,YMR286W,1.9247656938469132e-15
YDR448W,YDR322W,7.268219321182965e-18
YDR448W,YBR122C,4.205997421430596e-16
YDR448W,YBR268W,3.3183874982922316e-21
YDR448W,YKL170W,3.003082787294013e-16
YDR448W,YOR335C,5.179754266371055e-20
YDR448W,YML009C,4.8306039147518363e-20
YDR448W,YBR121C,2.546747823602148e-17
YDR448W,YPL173W,1.9535378360541894e-14
YDR448W,YMR225C,3.0803312656413193e-17
YDR448W,YDR041W,6.118646171324182e-14
YDR448W,YJL096W,5.526332874691755e-18
YDR448W,YER050C,3.558751926743685e-21
YDR448W,YNR022C,2.2222126423409303e-16
YDR448W,YNR037C,1.8609017617120108e-19
YDR448W,YPR100W,2.030335079436414e-18
YDR448W,YKL155C,4.566532156753678e-13
YDR448W,YHR147C,1.5520343511218155e-17
YDR448W,YGL129C,9.332212896732045e-20
YDR448W,YDR237W,1.8109000627167249e-12
YDR448W,YDR175C,2.1892019447244948e-11
YDR448W,YJL063C,7.749824656724228e-19
YDR448W,YIL093C,2.0224117231439217e-18
YDR448W,YJR101W,1.121007192158591e-22
YDR448W,YOL023W,1.893046427554608e-15
YDR448W,YGR215W,9.119501665457865e-22
YDR448W,YPL040C,8.410369631480872e-18
YDR448W,YNR036C,7.844879147463479e-21
YDR448W,YMR282C,5.182712542277628e-15
YDR448W,YPL013C,2.237888550401229e-18
YDR448W,YMR188C,2.6166416445703652e-14
YDR448W,YJR113C,3.617399557239513e-22
YDR448W,YDR115W,1.230049811057907e-14
YDR448W,YNL306W,2.6147930904541893e-16
YDR448W,YDR337W,8.302957169826623e-22
YDR448W,YGR165W,2.8825340352792173e-23
YDR448W,YBR251W,6.993432403234687e-18
YDR448W,YMR158W,8.595532305540854e-20
YDR448W,YBR146W,1.1212715106309048e-16
YDR448W,YPL183W-A,7.99643080158681e-14
YDR448W,YCR046C,6.433196622832629e-18
YDR448W,YCR071C,6.38996149694487e-16
YDR448W,YHR011W,1.1835541608798687e-15
YDR448W,YPL104W,1.0583941492323112e-12
YDR448W,YNL137C,6.686805933491353e-20
YDR448W,YOL033W,2.733989864285966e-19
YDR448W,YPR047W,3.4665566858022023e-12
YDR448W,YBL080C,5.6753714683561995e-14
YDR448W,YOR158W,2.871873849841222e-10
YDR448W,YLR139C,6.871646549949717e-20
YDR448W,YDR347W,1.5691386991839584e-12
YDR448W,YDL045W-A,5.657706074468916e-12
YDR448W,YNL073W,4.2197055908907227e-16
YDR448W,YGR084C,5.0378377124187196e-24
YDR448W,YKL003C,2.1363263263442234e-13
YDR448W,YPR166C,9.449604689054951e-20
YDR448W,YDR405W,1.8382593624383103e-13
YDR130C,YHL004W,1.7525920782903483e-23
YDR130C,YPL118W,4.762566095110248e-16
YDR130C,YNL005C,3.649852057946406e-20
YDR130C,YHR091C,1.425603805713211e-22
YDR130C,YLR069C,6.101289885057843e-19
YDR130C,YDR116C,2.477362507614159e-18
YDR130C,YNL284C,9.040033906698895e-17
YDR130C,YDL202W,3.582316463867502e-13
YDR130C,YKR006C,2.379476021876165e-19
YDR130C,YLR312W-A,2.5482047705640068e-14
YDR130C,YBL038W,6.419356081313436e-15
YDR130C,YNL252C,8.390618928821869e-13
YDR130C,YNL185C,3.793639881399802e-12
YDR130C,YKL194C,1.4465645695034984e-20
YDR130C,YKR085C,1.451707930730974e-17
YDR130C,YNL177C,1.0883323886815583e-18
YDR130C,YOR150W,1.0783436643624356e-11
YDR130C,YDR268W,5.998880510631935e-22
YDR130C,YMR193W,1.382917473408696e-16
YDR130C,YGR076C,3.3354543865109828e-15
YDR130C,YBR282W,1.1968953389160375e-12
YDR130C,YNL081C,2.8244303038282804e-16
YDR130C,YDR462W,7.140316116149847e-12
YDR130C,YMR024W,1.610000105417495e-23
YDR130C,YKL138C,3.6245069208603545e-18
YDR130C,YCR003W,7.867619790792417e-15
YDR130C,YML025C,3.1388535434023757e-12
YDR130C,YMR286W,9.488854146866288e-08
YDR130C,YDR322W,1.9143520325653525e-16
YDR130C,YBR122C,2.3910469551568017e-14
YDR130C,YBR268W,3.102881029908266e-24
YDR130C,YKL170W,7.73967715817555e-15
YDR130C,YOR335C,7.251433345012427e-19
YDR130C,YML009C,3.1312662949052562e-15
YDR130C,YBR121C,5.852719352370627e-23
YDR130C,YPL173W,3.005563663768267e-20
YDR130C,YMR225C,1.8918736369166744e-11
YDR130C,YDR041W,3.0898836007181574e-12
YDR130C,YJL096W,4.734796649330107e-16
YDR130C,YER050C,8.227394798442305e-19
YDR130C,YNR022C,5.476722408914725e-10
YDR130C,YNR037C,2.7677011941368775e-22
YDR130C,YPR100W,3.320257186069142e-16
YDR130C,YKL155C,5.842629783729476e-18
YDR130C,YHR147C,1.170166911027633e-15
YDR130C,YGL129C,1.6143853992812702e-15
YDR130C,YDR237W,3.013077511373818e-16
YDR130C,YDR175C,4.628485150703909e-09
YDR130C,YJL063C,6.777553609213071e-15
YDR130C,YIL093C,4.2309573308562873e-23
YDR130C,YJR101W,8.063568934657276e-23
YDR130C,YOL023W,1.682899617983625e-17
YDR130C,YGR215W,1.8433133115730452e-15
YDR130C,YPL040C,1.5230033556458585e-16
YDR130C,YNR036C,1.8060044417745842e-17
YDR130C,YMR282C,6.244496950322764e-20
YDR130C,YPL013C,1.938756772311423e-14
YDR130C,YMR188C,3.0038375730593556e-17
YDR130C,YJR113C,1.6180213609992532e-17
YDR130C,YDR115W,2.6328472735315245e-10
YDR130C,YNL306W,1.530600182456169e-21
YDR130C,YDR337W,3.612048336755665e-15
YDR130C,YGR165W,3.8391516044214334e-18
YDR130C,YBR251W,3.469586848874712e-19
YDR130C,YMR158W,3.5781181027127887e-16
YDR130C,YBR146W,1.2395724168400134e-17
YDR130C,YPL183W-A,3.681992766235709e-10
YDR130C,YCR046C,4.9323096484743524e-20
YDR130C,YCR071C,7.55239143036127e-18
YDR130C,YHR011W,2.833395840189194e-25
YDR130C,YPL104W,2.1763771382297983e-20
YDR130C,YNL137C,4.534199626696159e-18
YDR130C,YOL033W,7.430176736637221e-24
YDR130C,YPR047W,1.6490135024459e-19
YDR130C,YBL080C,8.3971220496275e-20
YDR130C,YOR158W,3.212867543219604e-15
YDR130C,YLR139C,4.656389402613997e-19
YDR130C,YDR347W,6.424874738134023e-13
YDR130C,YDL045W-A,4.4935217147212825e-07
YDR130C,YNL073W,3.774620150961567e-24
YDR130C,YGR084C,7.12829576486921e-17
YDR130C,YKL003C,8.296757378345454e-13
YDR130C,YPR166C,6.694738350927071e-14
YDR130C,YDR405W,3.7577253511287547e-16
YLR390W-A,YHL004W,6.612674500758169e-23
YLR390W-A,YPL118W,9.637172282178476e-17
YLR390W-A,YNL005C,1.694924989205024e-13
YLR390W-A,YHR091C,1.9431779534238454e-17
YLR390W-A,YLR069C,3.277379025838828e-19
YLR390W-A,YDR116C,8.453314698215033e-17
YLR390W-A,YNL284C,3.5067401185553265e-14
YLR390W-A,YDL202W,1.9227256149934513e-15
YLR390W-A,YKR006C,6.638220144008896e-25
YLR390W-A,YLR312W-A,5.11831983369538e-18
YLR390W-A,YBL038W,3.5752996119242653e-09
YLR390W-A,YNL252C,1.60812078171986e-13
YLR390W-A,YNL185C,1.1239242256056104e-20
YLR390W-A,YKL194C,2.215530892419686e-19
YLR390W-A,YKR085C,1.5837752332058502e-24
YLR390W-A,YNL177C,8.481124510409065e-17
YLR390W-A,YOR150W,4.689649276551355e-13
YLR390W-A,YDR268W,1.4344284766064364e-13
YLR390W-A,YMR193W,7.720351280920775e-18
YLR390W-A,YGR076C,3.3579252388653974e-14
YLR390W-A,YBR282W,4.2238200834173076e-20
YLR390W-A,YNL081C,3.799204332209649e-14
YLR390W-A,YDR462W,1.7727754385154715e-18
YLR390W-A,YMR024W,1.464583865505005e-18
YLR390W-A,YKL138C,2.199956713228318e-21
YLR390W-A,YCR003W,1.0000976531259862e-18
YLR390W-A,YML025C,2.4380151802362364e-18
YLR390W-A,YMR286W,3.9400460166516907e-16
YLR390W-A,YDR322W,2.107706038417021e-18
YLR390W-A,YBR122C,1.418694046788349e-12
YLR390W-A,YBR268W,1.7014812778944545e-20
YLR390W-A,YKL170W,1.114143471194444e-22
YLR390W-A,YOR335C,9.522207411923406e-17
YLR390W-A,YML009C,1.0392488275261439e-22
YLR390W-A,YBR121C,5.545807953491466e-13
YLR390W-A,YPL173W,1.3051019065032031e-15
YLR390W-A,YMR225C,3.5925487912769234e-15
YLR390W-A,YDR041W,1.8405458431761286e-14
YLR390W-A,YJL096W,4.921599533622866e-19
YLR390W-A,YER050C,3.730995567981017e-19
YLR390W-A,YNR022C,2.6772143196153427e-20
YLR390W-A,YNR037C,2.2066805849311874e-21
YLR390W-A,YPR100W,2.365385000141324e-19
YLR390W-A,YKL155C,6.400325871496813e-17
YLR390W-A,YHR147C,4.435272828988982e-16
YLR390W-A,YGL129C,3.766041207206843e-20
YLR390W-A,YDR237W,7.162933808263261e-19
YLR390W-A,YDR175C,3.73260210782696e-20
YLR390W-A,YJL063C,5.861696037269409e-25
YLR390W-A,YIL093C,1.3493155204269414e-10
YLR390W-A,YJR101W,8.076145340424866e-19
YLR390W-A,YOL023W,1.317102628768052e-19
YLR390W-A,YGR215W,4.1745878515596303e-16
YLR390W-A,YPL040C,3.208455255953128e-17
YLR390W-A,YNR036C,9.09227052914123e-14
YLR390W-A,YMR282C,4.2505493956924816e-15
YLR390W-A,YPL013C,5.902923905020752e-15
YLR390W-A,YMR188C,2.1749176168130397e-19
YLR390W-A,YJR113C,7.148061575154921e-14
YLR390W-A,YDR115W,1.787801654171876e-21
YLR390W-A,YNL306W,1.4867026999000913e-15
YLR390W-A,YDR337W,3.678508114681172e-19
YLR390W-A,YGR165W,3.848670219884265e-17
YLR390W-A,YBR251W,3.3892660604321647e-19
YLR390W-A,YMR158W,4.373415071157508e-22
YLR390W-A,YBR146W,1.3193417446476872e-17
YLR390W-A,YPL183W-A,4.266436769167657e-15
YLR390W-A,YCR046C,1.878310811678955e-19
YLR390W-A,YCR071C,8.037854632881904e-18
YLR390W-A,YHR011W,1.2893722226816501e-20
YLR390W-A,YPL104W,1.801083161739473e-19
YLR390W-A,YNL137C,8.539257915999164e-19
YLR390W-A,YOL033W,2.36034222257707e-15
YLR390W-A,YPR047W,1.2476218090943246e-26
YLR390W-A,YBL080C,6.0262184443395615e-15
YLR390W-A,YOR158W,1.5544913446741138e-12
YLR390W-A,YLR139C,3.4459230136008046e-08
YLR390W-A,YDR347W,8.08366785327524e-26
YLR390W-A,YDL045W-A,5.918662624213684e-15
YLR390W-A,YNL073W,5.144326298449994e-21
YLR390W-A,YGR084C,2.164539550354008e-18
YLR390W-A,YKL003C,1.0601953105845389e-14
YLR390W-A,YPR166C,4.323206696061829e-14
YLR390W-A,YDR405W,1.5680979074500197e-15
YMR276W,YHL004W,1.4722859305038583e-06
YMR276W,YPL118W,6.210879792238611e-13
YMR276W,YNL005C,1.6603416165268496e-14
YMR276W,YHR091C,2.4212401528167504e-10
YMR276W,YLR069C,1.451147535469488e-11
YMR276W,YDR116C,9.868755225860864e-18
YMR276W,YNL284C,1.377567493670434e-13
YMR276W,YDL202W,8.689264535146242e-19
YMR276W,YKR006C,5.32775169467814e-12
YMR276W,YLR312W-A,5.9004229453762935e-12
YMR276W,YBL038W,1.7542675211784653e-12
YMR276W,YNL252C,5.790334323130253e-10
YMR276W,YNL185C,2.7903312002308667e-05
YMR276W,YKL194C,3.230501533835195e-06
YMR276W,YKR085C,7.1206912366506e-08
YMR276W,YNL177C,6.968424448583477e-11
YMR276W,YOR150W,2.7003956796362028e-12
YMR276W,YDR268W,1.2879815436406261e-08
YMR276W,YMR193W,1.7212747611787538e-13
YMR276W,YGR076C,7.607405610239735e-21
YMR276W,YBR282W,2.008100606846054e-15
YMR276W,YNL081C,9.36364747640883e-16
YMR276W,YDR462W,5.049294315995212e-13
YMR276W,YMR024W,7.271905994032934e-11
YMR276W,YKL138C,4.788053634130485e-15
YMR276W,YCR003W,1.4520838222808334e-18
YMR276W,YML025C,5.405160910867957e-13
YMR276W,YMR286W,2.5438511973979727e-12
YMR276W,YDR322W,1.1728545652039957e-12
YMR276W,YBR122C,7.089914956678025e-19
YMR276W,YBR268W,1.4748234863313234e-15
YMR276W,YKL170W,2.925549944104446e-15
YMR276W,YOR335C,2.662869780567837e-15
YMR276W,YML009C,4.514528907770179e-16
YMR276W,YBR121C,4.3219371630804845e-14
YMR276W,YPL173W,5.317161377860202e-09
YMR276W,YMR225C,2.507344578814817e-14
YMR276W,YDR041W,1.6006668801373192e-16
YMR276W,YJL096W,1.5483079851803254e-18
YMR276W,YER050C,7.088299927891046e-17
YMR276W,YNR022C,7.10815480369116e-15
YMR276W,YNR037C,5.087867518786815e-13
YMR276W,YPR100W,1.687724667052276e-13
YMR276W,YKL155C,2.133092812414687e-21
YMR276W,YHR147C,2.0671947074441975e-15
YMR276W,YGL129C,1.0700926152874975e-15
YMR276W,YDR237W,1.0690190407315221e-16
YMR276W,YDR175C,1.4637191469730332e-13
YMR276W,YJL063C,5.322322714929745e-14
YMR276W,YIL093C,1.5977143653228554e-12
YMR276W,YJR101W,2.121870387727931e-12
YMR276W,YOL023W,1.2604217528629919e-13
YMR276W,YGR215W,6.1692341903802194e-18
YMR276W,YPL040C,8.085722304380927e-14
YMR276W,YNR036C,1.0452019694184855e-08
YMR276W,YMR282C,6.14883621449791e-12
YMR276W,YPL013C,1.2620520710578901e-14
YMR276W,YMR188C,2.3823677791232013e-16
YMR276W,YJR113C,7.722222221673292e-07
YMR276W,YDR115W,4.647799072693415e-12
YMR276W,YNL306W,5.3121640419817595e-09
YMR276W,YDR337W,1.841423818982335e-10
YMR276W,YGR165W,8.917280965540516e-17
YMR276W,YBR251W,1.4315518388763326e-11
YMR276W,YMR158W,3.737063196268035e-19
YMR276W,YBR146W,1.9456517560273445e-13
YMR276W,YPL183W-A,5.594752678916848e-07
YMR276W,YCR046C,6.132340191200569e-10
YMR276W,YCR071C,2.7034605565474934e-13
YMR276W,YHR011W,1.020956538419741e-16
YMR276W,YPL104W,6.412797376453838e-11
YMR276W,YNL137C,2.874417826155551e-13
YMR276W,YOL033W,3.3967237356158364e-10
YMR276W,YPR047W,1.1267721128118722e-17
YMR276W,YBL080C,1.06183315438102e-05
YMR276W,YOR158W,5.226435603744584e-13
YMR276W,YLR139C,4.488971045162985e-18
YMR276W,YDR347W,1.2294908751918376e-15
YMR276W,YDL045W-A,6.409938091379505e-14
YMR276W,YNL073W,4.888015339710172e-11
YMR276W,YGR084C,1.0184415533132096e-09
YMR276W,YKL003C,4.418439225606363e-11
YMR276W,YPR166C,1.974287544177717e-20
YMR276W,YDR405W,4.2699169395567227e-13
YNL238W,YHL004W,1.6569114295520012e-15
YNL238W,YPL118W,2.5326560293414957e-10
YNL238W,YNL005C,5.417207914887312e-12
YNL238W,YHR091C,2.472323012980837e-09
YNL238W,YLR069C,1.356674104655009e-12
YNL238W,YDR116C,7.935941018331696e-18
YNL238W,YNL284C,1.3922209739225533e-11
YNL238W,YDL202W,4.1357913730007134e-13
YNL238W,YKR006C,7.365324700268525e-17
YNL238W,YLR312W-A,6.091543935937693e-12
YNL238W,YBL038W,3.018815598432138e-14
YNL238W,YNL252C,7.878630880293544e-14
YNL238W,YNL185C,1.7151471215504088e-12
YNL238W,YKL194C,6.6219985050963714e-09
YNL238W,YKR085C,2.4314604852570805e-16
YNL238W,YNL177C,3.352337671458372e-06
YNL238W,YOR150W,1.1356098283954452e-09
YNL238W,YDR268W,6.313800593460428e-10
YNL238W,YMR193W,1.4457699482051112e-09
YNL238W,YGR076C,2.6661975578712305e-12
YNL238W,YBR282W,4.673896903187313e-13
YNL238W,YNL081C,4.613041892920222e-10
YNL238W,YDR462W,5.009135814471044e-11
YNL238W,YMR024W,3.945562477539362e-14
YNL238W,YKL138C,4.173790646433417e-09
YNL238W,YCR003W,1.478592910001547e-14
YNL238W,YML025C,3.311183965903908e-11
YNL238W,YMR286W,2.4351107949190966e-14
YNL238W,YDR322W,7.588837835330969e-18
YNL238W,YBR122C,7.99037051801843e-12
YNL238W,YBR268W,1.9972667642830958e-16
YNL238W,YKL170W,6.562893437522203e-15
YNL238W,YOR335C,6.182098721829732e-10
YNL238W,YML009C,1.4562418758509977e-21
YNL238W,YBR121C,2.9098900372614978e-11
YNL238W,YPL173W,3.001715889738854e-11
YNL238W,YMR225C,2.681340392773901e-11
YNL238W,YDR041W,1.820555642004229e-12
YNL238W,YJL096W,2.9210924586305087e-13
YNL238W,YER050C,2.6657419319799946e-18
YNL238W,YNR022C,6.129415687028753e-14
YNL238W,YNR037C,2.0623329533009382e-07
YNL238W,YPR100W,1.0141682338371538e-07
YNL238W,YKL155C,1.8593048108084265e-12
YNL238W,YHR147C,5.904420899270223e-19
YNL238W,YGL129C,0.000270028249360621
YNL238W,YDR237W,2.0390032978018224e-12
YNL238W,YDR175C,8.627803471661366e-10
YNL238W,YJL063C,2.745277829418806e-18
YNL238W,YIL093C,2.341123172058812e-13
YNL238W,YJR101W,3.769211799481462e-23
YNL238W,YOL023W,1.8060401174579965e-08
YNL238W,YGR215W,9.732638189289956e-17
YNL238W,YPL040C,2.0537965994549268e-08
YNL238W,YNR036C,1.9308760319802776e-12
YNL238W,YMR282C,0.0003266038838773966
YNL238W,YPL013C,3.110092474448547e-20
YNL238W,YMR188C,5.0265906992308373e-08
YNL238W,YJR113C,3.78901043873725e-09
YNL238W,YDR115W,3.2970421531830496e-11
YNL238W,YNL306W,5.858121987500908e-09
YNL238W,YDR337W,3.4387139403319056e-12
YNL238W,YGR165W,4.203153450288433e-11
YNL238W,YBR251W,4.826882894465055e-20
YNL238W,YMR158W,5.94056433819018e-13
YNL238W,YBR146W,2.7505514532677466e-10
YNL238W,YPL183W-A,8.353019609330659e-08
YNL238W,YCR046C,6.419200726526242e-10
YNL238W,YCR071C,7.093866466467702e-11
YNL238W,YHR011W,1.8674416803502944e-14
YNL238W,YPL104W,2.7775370545213285e-11
YNL238W,YNL137C,4.089567660209292e-12
YNL238W,YOL033W,1.6680600012364266e-08
YNL238W,YPR047W,2.9394526812609456e-09
YNL238W,YBL080C,2.8739465051330626e-05
YNL238W,YOR158W,7.882216834786959e-08
YNL238W,YLR139C,2.1779889090162152e-12
YNL238W,YDR347W,1.261364466651968e-13
YNL238W,YDL045W-A,1.8106936749973102e-07
YNL238W,YNL073W,1.3478825125262314e-14
YNL238W,YGR084C,3.643867298825862e-14
YNL238W,YKL003C,1.4589811644210302e-16
YNL238W,YPR166C,7.95189400437657e-11
YNL238W,YDR405W,2.8334641219689843e-15
YGR251W,YHL004W,9.942922281684506e-20
YGR251W,YPL118W,1.2134795007253957e-17
YGR251W,YNL005C,1.9576877011845406e-12
YGR251W,YHR091C,1.3581515700635726e-17
YGR251W,YLR069C,1.8913885371634183e-20
YGR251W,YDR116C,7.185970012841039e-21
YGR251W,YNL284C,3.011801932694812e-16
YGR251W,YDL202W,1.3955698540918846e-20
YGR251W,YKR006C,2.7318095325135497e-20
YGR251W,YLR312W-A,3.116201456596314e-17
YGR251W,YBL038W,1.3007907840873866e-14
YGR251W,YNL252C,5.5701781032791856e-21
YGR251W,YNL185C,1.3994419575714366e-25
YGR251W,YKL194C,2.222330821673416e-24
YGR251W,YKR085C,7.666208670234484e-17
YGR251W,YNL177C,2.100858637306307e-18
YGR251W,YOR150W,8.254612813597684e-13
YGR251W,YDR268W,1.0110324849457036e-13
YGR251W,YMR193W,1.606981134733214e-23
YGR251W,YGR076C,2.1489918056578184e-16
YGR251W,YBR282W,2.2590124215682295e-12
YGR251W,YNL081C,1.6402569684814137e-17
YGR251W,YDR462W,1.463501210160265e-17
YGR251W,YMR024W,1.9435529376599704e-20
YGR251W,YKL138C,1.6028053736313403e-16
YGR251W,YCR003W,2.4745416437583328e-23
YGR251W,YML025C,1.4057336872346136e-18
YGR251W,YMR286W,1.6781190169688808e-15
YGR251W,YDR322W,1.7904907989562403e-21
YGR251W,YBR122C,3.5348040786579944e-21
YGR251W,YBR268W,8.907448795801507e-26
YGR251W,YKL170W,7.56444824953372e-17
YGR251W,YOR335C,7.502016014734517e-21
YGR251W,YML009C,1.2816066750016919e-17
YGR251W,YBR121C,1.5839399276413377e-22
YGR251W,YPL173W,2.328814385730844e-16
YGR251W,YMR225C,5.030827894414926e-24
YGR251W,YDR041W,2.415460138762565e-14
YGR251W,YJL096W,1.1809007938179406e-10
YGR251W,YER050C,1.2304930963209936e-18
YGR251W,YNR022C,3.65334818850415e-20
YGR251W,YNR037C,6.622622812830787e-15
YGR251W,YPR100W,3.875986716913443e-13
YGR251W,YKL155C,2.867256554339254e-16
YGR251W,YHR147C,3.553082023697289e-21
YGR251W,YGL129C,5.300273197939118e-16
YGR251W,YDR237W,2.923051196910046e-15
YGR251W,YDR175C,1.6582139544666415e-15
YGR251W,YJL063C,1.5284118304206666e-14
YGR251W,YIL093C,3.1927570752276558e-15
YGR251W,YJR101W,4.577314037981225e-19
YGR251W,YOL023W,1.2196859921193046e-22
YGR251W,YGR215W,1.497783796674309e-14
YGR251W,YPL040C,9.057056489611848e-16
YGR251W,YNR036C,1.999985940748239e-11
YGR251W,YMR282C,8.540137829375768e-19
YGR251W,YPL013C,6.299460956527199e-18
YGR251W,YMR188C,2.8531262868087095e-24
YGR251W,YJR113C,1.965269987762655e-13
YGR251W,YDR115W,1.67962135645947e-18
YGR251W,YNL306W,2.1793896516142533e-23
YGR251W,YDR337W,4.728629670447667e-21
YGR251W,YGR165W,5.923761312569902e-17
YGR251W,YBR251W,1.5089953993881302e-18
YGR251W,YMR158W,6.258131253652789e-22
YGR251W,YBR146W,2.0313587154444483e-17
YGR251W,YPL183W-A,2.5348438625893976e-11
YGR251W,YCR046C,1.2231843142529453e-12
YGR251W,YCR071C,1.0409144213671754e-16
YGR251W,YHR011W,1.0122743284063994e-22
YGR251W,YPL104W,1.0992726794631846e-18
YGR251W,YNL137C,2.95723406699977e-13
YGR251W,YOL033W,2.630421978579634e-22
YGR251W,YPR047W,6.909121486964259e-22
YGR251W,YBL080C,2.784478319313303e-20
YGR251W,YOR158W,1.0250427048005619e-23
YGR251W,YLR139C,1.1427307584433717e-19
YGR251W,YDR347W,1.3616034298322144e-14
YGR251W,YDL045W-A,4.817353113639733e-13
YGR251W,YNL073W,4.560720794893411e-19
YGR251W,YGR084C,2.2409372279463696e-19
YGR251W,YKL003C,7.442287569693929e-17
YGR251W,YPR166C,7.131085932963292e-20
YGR251W,YDR405W,3.791627906881154e-20
YAL020C,YHL004W,1.050488146990547e-12
YAL020C,YPL118W,1.4253438110779088e-13
YAL020C,YNL005C,1.311727505750106e-19
YAL020C,YHR091C,8.28948183966699e-13
YAL020C,YLR069C,9.689317753163697e-20
YAL020C,YDR116C,1.3358224732391765e-22
YAL020C,YNL284C,3.2448607465017785e-19
YAL020C,YDL202W,4.170238502811602e-18
YAL020C,YKR006C,1.785604877467271e-16
YAL020C,YLR312W-A,6.315257426161777e-14
YAL020C,YBL038W,9.217990208491324e-15
YAL020C,YNL252C,6.999284176672908e-16
YAL020C,YNL185C,2.862535512446196e-12
YAL020C,YKL194C,4.975064426961486e-16
YAL020C,YKR085C,5.026060405539934e-13
YAL020C,YNL177C,3.2167400253885203e-13
YAL020C,YOR150W,2.2248630083811902e-20
YAL020C,YDR268W,7.200445766618536e-17
YAL020C,YMR193W,4.472298386118921e-14
YAL020C,YGR076C,6.194323526331758e-11
YAL020C,YBR282W,1.0135131622845961e-10
YAL020C,YNL081C,3.040934359125432e-20
YAL020C,YDR462W,6.789990226709414e-18
YAL020C,YMR024W,1.2884332434394317e-20
YAL020C,YKL138C,4.2819590714425655e-15
YAL020C,YCR003W,8.042063791059717e-16
YAL020C,YML025C,1.6929524696994349e-15
YAL020C,YMR286W,2.4933893491563275e-11
YAL020C,YDR322W,3.4190068016891106e-17
YAL020C,YBR122C,4.32871613716395e-15
YAL020C,YBR268W,2.5520689772210283e-16
YAL020C,YKL170W,1.2554430349447008e-17
YAL020C,YOR335C,2.0089858596139543e-11
YAL020C,YML009C,5.804904350737617e-19
YAL020C,YBR121C,1.3767224693594926e-08
YAL020C,YPL173W,1.1878501515738549e-09
YAL020C,YMR225C,1.7834001301149068e-15
YAL020C,YDR041W,2.1176801111573514e-21
YAL020C,YJL096W,1.820218614159022e-16
YAL020C,YER050C,9.110796891997092e-17
YAL020C,YNR022C,1.6056940206792735e-16
YAL020C,YNR037C,4.726794880451448e-19
YAL020C,YPR100W,3.25560603052933e-14
YAL020C,YKL155C,4.246144266433436e-21
YAL020C,YHR147C,3.1669556258461185e-23
YAL020C,YGL129C,1.8174639041958733e-16
YAL020C,YDR237W,1.4668681105390637e-14
YAL020C,YDR175C,1.345852744985753e-22
YAL020C,YJL063C,5.875496893485363e-14
YAL020C,YIL093C,2.5114250956637107e-12
YAL020C,YJR101W,6.613379671672993e-16
YAL020C,YOL023W,4.454326653157733e-18
YAL020C,YGR215W,9.298313355019002e-20
YAL020C,YPL040C,3.59391336135495e-11
YAL020C,YNR036C,8.668366588762688e-13
YAL020C,YMR282C,1.9235848875667934e-14
YAL020C,YPL013C,1.2357801414120129e-11
YAL020C,YMR188C,1.76583725433253e-18
YAL020C,YJR113C,1.530354870604711e-10
YAL020C,YDR115W,6.730713110746382e-15
YAL020C,YNL306W,3.8099604833224983e-17
YAL020C,YDR337W,6.691049353035189e-14
YAL020C,YGR165W,1.344692930128461e-22
YAL020C,YBR251W,9.159152603022136e-12
YAL020C,YMR158W,3.924353937210417e-17
YAL020C,YBR146W,2.6730343149012314e-17
YAL020C,YPL183W-A,1.0209163292529411e-07
YAL020C,YCR046C,2.1449247271983912e-13
YAL020C,YCR071C,2.750019729961411e-15
YAL020C,YHR011W,6.180260756099735e-17
YAL020C,YPL104W,5.818148083099213e-16
YAL020C,YNL137C,4.5966872073022885e-14
YAL020C,YOL033W,1.9312417984251873e-11
YAL020C,YPR047W,5.353647341292735e-19
YAL020C,YBL080C,4.795904269666605e-19
YAL020C,YOR158W,1.1033642749458394e-11
YAL020C,YLR139C,2.5488071310961295e-18
YAL020C,YDR347W,8.225164473130153e-12
YAL020C,YDL045W-A,2.5119016160710453e-14
YAL020C,YNL073W,2.0407925423095537e-20
YAL020C,YGR084C,1.1401090159542334e-20
YAL020C,YKL003C,1.579666683443619e-16
YAL020C,YPR166C,5.194040943873324e-12
YAL020C,YDR405W,5.215130356641534e-14
YLR401C,YHL004W,3.495411425580297e-12
YLR401C,YPL118W,2.4574056123327637e-09
YLR401C,YNL005C,2.0891192942240622e-10
YLR401C,YHR091C,2.6492557764697638e-20
YLR401C,YLR069C,4.9673135436023585e-06
YLR401C,YDR116C,4.0846494010477042e-19
YLR401C,YNL284C,4.385156734260098e-12
YLR401C,YDL202W,7.571596444534432e-20
YLR401C,YKR006C,1.9361184877553228e-10
YLR401C,YLR312W-A,8.780376447248273e-06
YLR401C,YBL038W,1.7258753698097887e-15
