Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YIL137C,0,0/-,-816.7183540463448,-23710.37540178001,976,0.1076923076923077,0.6311475409836066,0.37562555195760966
YDR067C,0,0/-,-816.7362865954638,-24360.514712493867,976,0.1076923076923077,0.6311475409836066,0.37562555195760966
YOL076W,-1,-/-,-816.8234710693359,-14125.234517157078,244,0.10761705101327743,0.6311475409836066,0.375919929349426
YLR336C,0,0/-,-816.8753260076046,-25238.527592547238,976,0.10761705101327743,0.6311475409836066,0.375919929349426
YLL018C,0,0/-,-817.0012086480856,-23488.796781107783,976,0.10761705101327743,0.6311475409836066,0.375919929349426
YMR261C,0,0/-,-817.3059874773026,-23926.923415511847,976,0.10761705101327743,0.6311475409836066,0.375919929349426
YLR029C,0,0/-,-817.3415666371584,-24989.60235068202,976,0.10761705101327743,0.6311475409836066,0.375919929349426
YJL031C,-1,-/+,-817.4893941879272,-14271.612180352211,244,0.10754189944134078,0.6311475409836066,0.3762143067412423
YNR003C,-1,-/-,-817.6146552413702,-14846.22145563364,244,0.10746685275645498,0.6311475409836066,0.3765086841330586
YEL052W,0,0/-,-817.6175781562924,-24112.655066519976,976,0.10746685275645498,0.6311475409836066,0.3765086841330586
YKL144C,-1,-/-,-817.7203804850578,-15177.9810282588,244,0.10739191073919108,0.6311475409836066,0.3768030615248749
YNL007C,-1,-/-,-817.9658838510513,-14662.950586408377,244,0.1073170731707317,0.6311475409836066,0.3770974389166912
YMR263W,-1,-/-,-818.0466241240501,-14645.966325551271,244,0.10724233983286909,0.6311475409836066,0.3773918163085075
YOL033W,-1,-/-,-818.0676965713501,-14047.219852298498,244,0.10716771050800278,0.6311475409836066,0.3776861937003238
YPR139C,1,+/+,-818.1055370569229,-13871.625385820866,243,0.10778859527121001,0.6352459016393442,0.3776861937003238
YLR309C,-1,-/-,-818.1114497184753,-13965.74453163147,244,0.10771369006254343,0.6352459016393442,0.3779805710921401
YHR038W,-1,-/-,-818.1513308882713,-14229.936803460121,244,0.1076388888888889,0.6352459016393442,0.37827494848395643
YJL154C,-1,-/-,-818.2293642759323,-13550.215862512589,244,0.10756419153365718,0.6352459016393442,0.37856932587577274
YJR067C,0,0/-,-818.3336281776428,-24129.63690840453,976,0.10756419153365718,0.6352459016393442,0.37856932587577274
YLR447C,-1,-/-,-818.3576822280884,-13703.730429291725,244,0.10748959778085991,0.6352459016393442,0.37886370326758906
YPL090C,0,0/-,-818.3890835940838,-24942.476275961846,976,0.10748959778085991,0.6352459016393442,0.37886370326758906
YIL041W,0,0/-,-818.4914962947369,-23869.519554816186,976,0.10748959778085991,0.6352459016393442,0.37886370326758906
YLR103C,-1,-/-,-818.6844578683376,-14418.99927791953,244,0.10741510741510742,0.6352459016393442,0.37915808065940537
YGR184C,0,0/-,-818.7777524441481,-23614.94918476045,976,0.10741510741510742,0.6352459016393442,0.37915808065940537
YOL026C,1,+/+,-818.882187306881,-13764.348320901394,243,0.10803324099722991,0.639344262295082,0.37915808065940537
YLR185W,0,0/-,-818.8830792531371,-24896.607722833753,976,0.10803324099722991,0.639344262295082,0.37915808065940537
YOR321W,-1,-/-,-818.8835666179657,-13522.843959450722,244,0.10795847750865052,0.639344262295082,0.3794524580512217
YNR048W,-1,-/-,-819.2188047170639,-13848.545339226723,244,0.1078838174273859,0.639344262295082,0.379746835443038
YKL026C,-1,-/-,-819.349486514926,-15658.897629991174,244,0.1078092605390463,0.639344262295082,0.38004121283485426
YHL023C,0,0/-,-819.488991074264,-23980.650145344436,976,0.1078092605390463,0.639344262295082,0.38004121283485426
YFL013C,-1,-/-,-819.518470287323,-14113.957124739885,244,0.10773480662983426,0.639344262295082,0.3803355902266706
YHR016C,-1,-/-,-819.6443730592728,-15206.998715370893,244,0.10766045548654245,0.639344262295082,0.3806299676184869
